Date,Emotion_Label,Emotion_Probability,Original_Tweet,Cleaned_Tweet,Similarity_Score,Original_Length,Cleaned_Length,Length_Difference,Original_Language,Original_Likes,Original_Retweets,Original_Replies,Original_Hashtags,Original_URLs
2019-04-30,disgust,0.2882438600063324,Could #Alexa transcribe for you?! Our blog discusses why using artificial intelligence for transcription is a false economy.  https://t.co/PNVJJTMZui  https://t.co/YLOQQIsyYc,alexa transcribe?! blog discusses using artificial intelligence transcription false economy.,0.38095238095238093,174,92,82,en,1,0,0,['alexa'],['http://ow.ly/VjPX30nh23m']
2020-06-27,disgust,0.6942172646522522,me answering reply when people is talking shit about artificial intelligence:  https://t.co/gYnuSwNhbe,answering reply people talking shit artificial intelligence:,0.5833333333333334,102,60,42,en,19,0,0,[],[]
2017-08-30,disgust,0.5257063508033752,https://t.co/UfDNlBSmAp #GamerGate Artificial Intelligence: Too Sexist and Racist for the Left?,gamergate artificial intelligence: sexist racist left?,0.4166666666666667,95,54,41,en,0,0,0,['gamergate'],['http://bit.ly/2iInDQh']
2017-05-30,disgust,0.3142684996128082,Are leaders ignoring automation and artificial intelligence?   https://t.co/Uzt3inJDI1,leaders ignoring automation artificial intelligence?,0.625,86,52,34,en,0,0,0,[],['http://www.govnews.com.au/are-leaders-ignoring-automation-and-artificial-intelligence/']
2019-06-28,disgust,0.2587879002094269,Is Artificial Intelligence a Fad?  https://t.co/Hh2hK6j6bp,artificial intelligence fad?,0.5,58,28,30,en,0,0,0,[],['http://upflow.co/l/fd0N']
2020-02-28,disgust,0.7922486662864685,The Cyberpainting Ugly Artificial Intelligence image #painting,cyberpainting ugly artificial intelligence image painting,0.625,62,57,5,en,0,0,0,['painting'],[]
2018-01-29,disgust,0.2836197912693023,TFW all human thinking and discourse has been synthesized into binary codes and you realize that we are all already operating by artificial intelligence.,tfw all human thinking discourse synthesized binary codes realize all already operating artificial intelligence.,0.5909090909090909,153,112,41,en,0,0,0,[],[]
2017-10-27,disgust,0.5568290948867798,That Artificial Intelligence ass porn intro,artificial intelligence ass porn intro,0.8333333333333334,43,38,5,en,0,0,0,[],[]
2019-06-29,disgust,0.2587879002094269,Artificial Intelligence,artificial intelligence fad?,0.6666666666666666,23,28,-5,fr,0,0,0,[],[]
2018-05-28,disgust,0.4950726628303528,Artificial Intelligence was cool until the ending when it got straight up weird  This whole alien thing is completely left field 😂,artificial intelligence cool until ending got straight up weird whole alien thing completely left field,0.6818181818181818,130,103,27,en,0,0,1,[],[]
2019-03-29,disgust,0.4761385917663574,The Artificial Intelligence  trained deceivingly.,artificial intelligence trained deceivingly.,0.8,49,44,5,en,0,0,0,[],[]
2017-05-31,disgust,0.4020543098449707,The matrix movie is weird. Artificial intelligence is growing humans for their electricity. People are living in computer generated worlds,matrix movie weird. artificial intelligence growing humans electricity. people living computer generated worlds,0.6842105263157895,138,111,27,en,1,0,0,[],[]
2018-01-31,disgust,0.6696547865867615,"#Millennials, This Is How Artificial Intelligence Will Impact Your Job For Better And Worse  https://t.co/w1qzuOBYrM #AI  https://t.co/eCdQ9gnstk",: millennials: artificial intelligence impact job better worse,0.3157894736842105,145,62,83,en,0,1,0,"['millennials', 'ai']",['https://buff.ly/2mMxVgZ']
2019-04-29,disgust,0.6792734861373901,AI Gore is short for Artificial intelligence Gore,ai gore short artificial intelligence gore,0.7142857142857143,49,42,7,en,15,2,1,[],[]
2019-01-31,disgust,0.7789717316627502,Artificial Intelligence: An inhumane future?   https://t.co/xxAqCZ8T4g  https://t.co/gKRnsV2Sfk,artificial intelligence: inhumane future?,0.5714285714285714,95,41,54,en,19,8,0,[],['https://bit.ly/2sUKk6b']
2018-01-31,disgust,0.9380074143409728,How Artificial Intelligence Realized Chipotle’s ‘Worst Queso Scenario’:  https://t.co/HVFl6ob4UM,artificial intelligence realized chipotle s worst queso scenario:,0.3076923076923077,96,65,31,en,0,0,0,[],['http://ift.tt/2DOSdlp']
2017-08-29,disgust,0.5722068548202515,Does Artificial Intelligence Have A Dirty Little Secret?  https://t.co/mOFfVdAwRR  https://t.co/nJYvjE0SAO,artificial intelligence dirty little secret?,0.5,106,44,62,en,0,0,0,[],['http://bit.ly/2wQRITT']
2019-07-29,disgust,0.7444402575492859,"Artificial Intelligence Can Now Create Perfumes, Even Without A Sense Of Smell  https://t.co/KWoVhptCpt","artificial intelligence now create perfumes , even without sense smell",0.5333333333333333,103,70,33,en,0,0,0,[],['https://www.forbes.com/sites/bernardmarr/2019/07/29/artificial-intelligence-can-now-create-perfumes-even-without-a-sense-of-smell/#26165d076e62']
2017-10-31,disgust,0.5920576453208923,Copyright Law Makes Artificial Intelligence Bias Worse - Motherboard  https://t.co/a4BV6ekZKv,copyright law makes artificial intelligence bias worse motherboard aiforeveryone iaparatodos,0.6666666666666666,93,92,1,en,0,0,0,[],['http://ift.tt/2zmBPGg']
2017-09-29,disgust,0.3285831212997436,Busting The Myths of Artificial Intelligence  https://t.co/i9oxvipe1p,busting myths artificial intelligence,0.5714285714285714,69,37,32,en,0,0,0,[],['https://lnkd.in/eymQFfc']
2017-12-31,disgust,0.3674931228160858,RT SkyNews: Artificial intelligence will be us... | Well I woild destroy humanity if they become ao pathetic that an AI can torture them.,skynews: artificial intelligence us... well woild destroy humanity become ao pathetic ai torture.,0.48,137,97,40,en,0,0,0,[],[]
2019-05-31,disgust,0.7994956970214844,@GerryHassan Well.... when it comes to artificial intelligence you could do worse than look at Cameron to be frank,well.... comes artificial intelligence worse look cameron frank,0.4444444444444444,114,63,51,en,0,0,0,[],[]
2017-02-26,disgust,0.3306983709335327,Demystifying Artificial Intelligence for Product Managers  https://t.co/vxZFlENwoe,demystifying artificial intelligence product managers,0.7142857142857143,82,53,29,en,0,0,0,[],['https://lnkd.in/gd6uSCe']
2017-07-11,disgust,0.4443709552288055,ARTIFICIAL INTELLIGENCE,fascinating article hiring artificial intelligence diversity gaming,0.2857142857142857,23,67,-44,fr,0,0,0,[],[]
2017-10-27,disgust,0.8376782536506653,"Does Artificial Intelligence Have A Dirty, Little Secret?  https://t.co/AZLPOb1ifu","artificial intelligence dirty , little secret?",0.36363636363636365,82,46,36,en,0,0,0,[],['https://www.forbes.com/sites/sap/2017/08/08/does-artificial-intelligence-have-a-dirty-little-secret/']
2020-12-25,disgust,0.3953430652618408,@GrantRich1973 Oh....the ultimate insult. I would rather have an artificial intelligence than none at all.,oh.... ultimate insult. rather artificial intelligence none all.,0.4375,106,64,42,en,0,0,0,[],[]
2019-10-31,disgust,0.5688683390617371,Things will get WORSE for the economically disadvantaged. The advent of Artificial Intelligence and a SLUMPING economy will be a DOUBLE whammy for these folks (mostly Trump supporters) and he and the GOP will DITCH them if re-elected.,things get worse economically disadvantaged. advent artificial intelligence slumping economy double whammy folks mostly trump supporters gop ditch reelected.,0.48484848484848486,234,157,77,en,2,0,0,[],[]
2018-01-31,disgust,0.7617425918579102,How Artificial Intelligence Realized Chipotle's 'Worst Queso Scenario'  https://t.co/dG8WlVAZ30 #ArtificialIntelligence #AI,artificial intelligence realized chipotle's worst queso scenario' artificialintelligence ai,0.42857142857142855,123,91,32,en,1,0,0,"['artificialintelligence', 'ai']",['https://buff.ly/2FtEvkt']
2018-08-30,disgust,0.5456395149230957,"Can we fix this? Yes, but only if you eradicate human evil. “When Artificial Intelligence Goes Bad” by @rjrittmuller  https://t.co/Ceqz6jtUBt","fix? yes , eradicate human evil. artificial intelligence goes bad",0.25,141,65,76,en,0,0,0,[],['https://medium.com/@robert.rittmuller/when-artificial-intelligence-goes-bad-a39072ee505e']
2017-12-28,disgust,0.352025419473648,Demystifying Artificial Intelligence   https://t.co/ycTtAPSGli,demystifying artificial intelligence,0.75,62,36,26,en,1,0,0,[],['http://nirvacana.com/thoughts/demystifying-artificial-intelligence/']
